score	arxiv_id	opg_slug	attributed_to	title	arxiv_excerpt	paper_contribution	abs_url
76	1809.04716	colouring_the_square_of_a_planar_graph	Akiyama, Exoo, and Harary	Linear Arboricity Conjecture (Conjecture 1.1)	Let $G$ be a graph of maximum degree $\Delta$. Then, $la(G) \leq \left\lceil \frac{\Delta + 1}{2} \right\rceil$.	Proves that for any $\Delta$-regular graph $G$, $la(G) \leq \frac{\Delta}{2} + C\Delta^{2/3-\alpha}$ for absolute constants $\alpha > 0$ and $C > 0$, improving the Alon–Spencer bound $\frac{\Delta}{2}	https://arxiv.org/abs/1809.04716
76	1904.12060	goldbergs_conjecture	Behzad; Vizing	Conjecture 4 (Total Coloring Conjecture)	Every simple graph $G$ satisfies $\chi''(G) \leq \Delta(G) + 2$.	Cited as motivation for Conjecture 5 (the list version); the paper's results on total list coloring for planar graphs also yield results on total coloring, but the direct focus is on the strictly stro	https://arxiv.org/abs/1904.12060
76	1701.06301	grahams_conjecture_on_tree_reconstruction	Gyárfás	Gyárfás Conjecture 6.8	Let $\mathcal{C}$ be the class of graphs $G$ such that $\alpha(H)\omega(H) \geq |V(H)| - 1$ for every induced subgraph $H$ of $G$. Then $\mathcal{C}$ is $\chi$-	Proves the conjecture as an immediate corollary of Theorem 1.2 (the $\chi$-boundedness result for classes with no $c+1$ pairwise anticomplete odd holes).	https://arxiv.org/abs/1701.06301
76	1808.04757	grahams_conjecture_on_tree_reconstruction	Ron Graham	Graham's Conjecture on Optimal Addressings	$N_2(G) = n-1$ for almost all graphs $G$ on $n$ vertices.	Disproves the conjecture by proving that $N_2(G) \leq n - (2 - o(1))\log_2 n$ for almost all connected graphs $G$ on $n$ vertices.	https://arxiv.org/abs/1808.04757
76	2409.18220	high_connectivity_no_k_n	Elphick, Farber, Goldberg, and Wocjan	Conjecture 1 (Elphick, Farber, Goldberg, Wocjan)	For every connected graph $G$ of order $n$, $s(G) \geq n - 1$.	Proves the first known linear lower bound $s(G) \geq \frac{3n}{4}$ for every connected graph $G$ of order $n \geq 4$, via a superadditivity result for positive and negative square energies over vertex	https://arxiv.org/abs/2409.18220
76	2006.11353	hoand_reed_conjecture	Hoang and McDiarmid	Hoang–McDiarmid Conjecture	A graph $G$ has every induced subgraph $2$-divisible if and only if $G$ contains no induced odd cycle of length at least five.	The conjecture is discussed in Section 3 as related context on connections between clique colourings and perfect graphs; no new results concerning it are proved in this paper.	https://arxiv.org/abs/2006.11353
76	1606.06114	large_acyclic_induced_subdigraph_in_a_planar_oriented_graph	Neumann-Lara (and independently Škrekovski)	Conjecture 1.1 (Neumann-Lara)	Every oriented planar graph is 2-colourable.	Proves a relaxed version: every planar digraph of digirth at least 4 is 2-colourable (the previously known result required digirth at least 5).	https://arxiv.org/abs/1606.06114
76	2110.09403	list_hadwiger_conjecture	Kawarabayashi and Mohar	Conjecture 3 (List Hadwiger Conjecture)	There exists an absolute constant $c > 0$ such that every $K_t$-minor free graph $G$ satisfies $\chi_\ell(G) \leq ct$.	Shows that $c \geq 2$ is necessary by constructing $K_t$-minor free graphs with list chromatic number at least $(2-o(1))t$ via the probabilistic method, improving the previous lower bound $c \geq \fra	https://arxiv.org/abs/2110.09403
76	2310.04265	monochromatic_reachability_vs_rainbow_triangles	Chudnovsky, Kim, Liu, Seymour and Thomassé	Rebels = Poset Tournaments Conjecture	Every poset tournament is a rebel.	The paper notes that proving $S_k$ is a rebel for every $k$ would imply Conjecture 5.3, thereby connecting this conjecture to the clique-number framework developed in the paper.	https://arxiv.org/abs/2310.04265
76	2206.00594	number_of_cliques_in_minor_closed_classes	Ngoc-Khang Le	Conjecture 1.5 (Le)	There is a constant $c$ such that every $\mathcal{O}_{2}$-free $n$-vertex graph has at most $n^{c}$ distinct induced paths.	Theorem 1.1 of this paper (logarithmic feedback vertex set for sparse $\mathcal{O}_k$-free graphs) was the key tool used by Nguyen, Scott, and Seymour [NSS24] to resolve this conjecture in the more ge	https://arxiv.org/abs/2206.00594
76	1907.00351	partitioning_planar_digraphs	Neumann-Lara and Škrekovski	Neumann-Lara / Škrekovski Conjecture (Conjecture 1)	If $G$ is a planar graph, then $\vec{\chi}(G) \leq 2$.	Shows that Neumann-Lara's Conjecture is equivalent to the more general statement that every $K_5$-minor-free graph $G$ satisfies $\vec{\chi}(G) \leq 2$ and moreover any orientation of $G$ admits an ac	https://arxiv.org/abs/1907.00351
76	1807.11733	reconstruction_conjecture	Kelly and Ulam	Reconstruction Conjecture (Conjecture 1.1)	For $n > 2$, two graphs $G$ and $H$ of order $n$ are isomorphic if and only if $\mathcal{D}(G) = \mathcal{D}(H)$.	The paper does not directly prove new cases of the Reconstruction Conjecture, but establishes the related result that the number of edges of any graph on $n$ vertices is reconstructible from any deck 	https://arxiv.org/abs/1807.11733
76	2307.15512	vertex_coloring_of_graph_fractional_powers	Meyniel (communicated by Frankl)	Meyniel's Conjecture (Conjecture 1.1)	Let $G$ be a connected graph on $n$ vertices. Then $c(G) = O(\sqrt{n})$.	Proves that whp the cop number of the $k$-uniform binomial random hypergraph $G^k(n,p)$ is $\tilde{O}\!\left(\sqrt{n/k}\right)$ for a broad range of $k$ and $p$ (Corollary 1.8), establishing the hyper	https://arxiv.org/abs/2307.15512
75	1912.03236	behzads_conjecture	Tomescu	Tomescu's Graph Coloring Conjecture	If $G$ is a connected graph on $n$ vertices and $\chi(G) = k \geq 4$, then $P_G(k) \leq k!(k-1)^{n-k}$, with equality if and only if the $2$-core of $G$ is a $k	Proves analogues for $\ell$-connected graphs: the exact tight bound $P_G(k) \leq (k-1)!((k-1)^{n-k+1}+(-1)^{n-k})$ for $2$-connected graphs (with equality iff $G \cong G_{n,k}$), and the asymptoticall	https://arxiv.org/abs/1912.03236
75	2212.09971	behzads_conjecture	Stahl	Conjecture 1 (Stahl)	For every graph $G$, the genus polynomial $\Gamma_G(x)$ has only real roots.	By computing genus polynomials for all cubic graphs with up to 16 vertices, identifies 226 cubic graphs whose genus polynomials have at least one non-real root, and exhibits six specific graphs whose 	https://arxiv.org/abs/2212.09971
75	2505.07002	grahams_conjecture_on_tree_reconstruction	Grünbaum	Grünbaum's Conjecture (Conjecture 2)	If $G$ is a 2-connected cubic graph embedded in the torus and $G$ is not 3-edge-colorable, then $G$ contains two edges on the same face of the embedding, whose 	Proves a strengthening: the only snarks embeddable in the torus are the Petersen graph and its dot products (the Blanuša-$H_k$ ($k\geq 1$) and Blanuša-$V_k$ ($k\geq 1$) families), implying that every 	https://arxiv.org/abs/2505.07002
75	1912.06957	hedetniemis_conjecture	unknown	Weak Meyniel's Conjecture	There is an $\varepsilon > 0$ such that every graph $G$ of order $n$ has $c(G) = O(n^{1-\varepsilon})$.	Shows (Lemma 7) that if Meyniel's conjecture holds for subcubic graphs then the Weak Meyniel's Conjecture holds with exponent 3/4 for all graphs; more generally (Corollary 8), the weak conjecture for 	https://arxiv.org/abs/1912.06957
75	2403.17568	large_induced_forest_in_a_planar_graph	Akbari, Amanihamedani, Mousavi, Nikpey, and Sheybani	Conjecture 3 (Akbari et al.)	Every graph $G$ with minimum degree at least $2$ has an induced linear forest with at least $\sum_{v\in V(G)}\frac{2}{d(v)+1}$ vertices.	Proves Conjecture 3 in full generality as a corollary of Theorem 4, which shows every graph $G$ (with no minimum-degree restriction) has an induced linear forest with at least $f(G)$ vertices where $f	https://arxiv.org/abs/2403.17568
75	2307.15032	ramsey_properties_of_cayley_graphs	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1 / 1.2)	For every graph $H$ there exists $c>0$ such that every $H$-free graph $G$ has a stable set or clique of size at least $|G|^{c}$.	Proves that for every path $P$, every $P$-free graph on $n$ vertices contains a clique or stable set of size at least $2^{(\log n)^{1-o(1)}}$, establishing the 'near Erdős-Hajnal' property for all pat	https://arxiv.org/abs/2307.15032
75	2412.21194	ramsey_properties_of_cayley_graphs	Alon	Conjecture 1.9 (Alon's Conjecture on Ramsey Cayley Graphs)	There is a constant $C$ such that every finite group has a $C$-Ramsey Cayley graph.	Proves Alon's conjecture for all abelian groups of order $N$ for almost all $N$; additionally, for finite vector spaces of order $N$ with characteristic $\equiv 1\pmod{4}$, proves the existence of a s	https://arxiv.org/abs/2412.21194
75	2505.05339	rysers_conjecture	Ryser	Ryser's Conjecture (Conjecture 1.1)	Every $r$-partite $r$-uniform hypergraph $\mathcal{H}$ satisfies $$\tau(\mathcal{H})\leq(r-1)\nu(\mathcal{H}).$$	The paper disproves Lovász's Conjecture 1.2 (which would have implied Ryser's conjecture via iterated matching-number reduction), thereby ruling out one proposed proof route; Ryser's conjecture itself	https://arxiv.org/abs/2505.05339
75	1908.03788	subgraph_of_large_average_degree_and_large_average_degree	Beisegel, Chudnovsky, Gurvich, Milanič, and Servatius	Beisegel et al. Conjecture 1	For every positive integer $k$, every graph either is $P_k$-free or contains an avoidable $P_k$.	Proves the conjecture in full generality as Theorem 1.9, via a stronger induction hypothesis (Theorem 2.4), superseding all previous partial results.	https://arxiv.org/abs/1908.03788
75	1803.03588	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	For every graph $H$, there exists $\varepsilon > 0$ such that every $H$-free graph $G$ satisfies $\max(\alpha(G), \omega(G)) \geq |V(G)|^{\varepsilon}$.	Proves that for every $C_5$-free graph $G$ with $n > 1$ vertices, $\max(\alpha(G), \omega(G)) \geq 2^{c\sqrt{\log n \log \log n}}$, improving the previously best known general bound of $2^{c\sqrt{\log	https://arxiv.org/abs/1803.03588
75	1804.01060	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	For every graph $H$, the ideal of $H$-free graphs has the Erdős-Hajnal property.	Proves as a corollary (Theorem 1.3) that for every graph $H$ there exists $c > 0$ such that every graph $G$ either contains an induced subdivision of $H$ in $G$ or $\bar{G}$, or has a clique or stable	https://arxiv.org/abs/1804.01060
75	1809.00919	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	For every graph $H$, there exists $c > 0$ such that every $H$-free graph $G$ satisfies $\alpha(G)\omega(G) \geq |G|^c$.	Proves that for every forest $H$ there exists $c > 0$ such that every graph $G$ that is both $H$-free and $\bar{H}$-free satisfies $\alpha(G)\omega(G) \geq |G|^c$, establishing the Erdős-Hajnal proper	https://arxiv.org/abs/1809.00919
75	2005.02896	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	For every graph $H$, there exists $\varepsilon > 0$ such that every $H$-free graph $G$ has a clique or stable set of cardinality at least $|G|^\varepsilon$.	Proves the conjecture for the class of hole-with-hat-free graphs: there exists $\varepsilon > 0$ such that every hole-with-hat-free graph $G$ has a clique or stable set of cardinality at least $|G|^\v	https://arxiv.org/abs/2005.02896
75	2009.09426	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	For every graph $H$, there exists $c > 0$ such that every $H$-free graph $G$ satisfies $\alpha(G)\omega(G) \geq |G|^c$.	Proves bipartite analogues of the strong Erdős-Hajnal property (Theorems 1.5 and 1.6), establishing that excluding a forest bigraph and its bicomplement forces linear-sized pure pairs in each part, an	https://arxiv.org/abs/2009.09426
75	2110.00278	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.6)	For every graph $H$ there exists $c > 0$ such that $\alpha(G)\omega(G) \geq |G|^c$ for every $H$-free graph $G$.	Proves the near-polynomial bound $\chi(G) \leq \omega(G)^{\log_2(\omega(G))}$ for $P_5$-free graphs with $\omega(G) \geq 3$, making progress towards establishing the Erdős-Hajnal conjecture for $P_5$,	https://arxiv.org/abs/2110.00278
75	2301.10147	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	For every graph $H$ there exists $c > 0$ such that $\kappa(G) \geq |G|^c$ for every $H$-free graph $G$.	Proves that every $H$-free graph $G$ with $|G|\geq 2$ satisfies $\kappa(G)\geq 2^{c\sqrt{\log|G|}\,\log\log|G|}$ (Theorem 1.3), the first improvement over the $2^{c\sqrt{\log|G|}}$ bound for general $	https://arxiv.org/abs/2301.10147
75	2307.06455	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	For every graph $H$, there exists $c>0$ such that in every $H$-free graph $G$ there is a clique or a stable set of size at least $|G|^{c}$.	Proves infinitely many prime graphs satisfy the conjecture: all graphs $H$ whose every non-trivial prime induced subgraph $H'$ has a vertex of degree one and a vertex of degree $|H'|-2$; more generall	https://arxiv.org/abs/2307.06455
75	2312.15333	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	For every graph $H$, there exists $\tau>0$ such that every $n$-vertex $H$-free graph has a clique or stable set of size at least $n^{\tau}$.	Proves that $P_5$ satisfies the Erdős-Hajnal conjecture (Theorem 1.2), thereby completing the verification of the conjecture for all five-vertex graphs.	https://arxiv.org/abs/2312.15333
75	2312.15572	the_erdos_hajnal_conjecture	Erdős and Hajnal	Erdős-Hajnal Conjecture (Conjecture 1.1)	Every proper hereditary class of graphs has the Erdős-Hajnal property.	Proves the conjecture for the special case of all proper hereditary classes of bounded VC-dimension (Theorem 1.2), and for all two-colourable tournaments in the tournament setting (Theorem 6.3).	https://arxiv.org/abs/2312.15572
75	2312.01028	vertex_coloring_of_graph_fractional_powers	Pach and Tóth	Pach–Tóth Conjecture	For every fixed $k$, the maximum number of edges in an $n$-vertex simple topological graph with no $k$ pairwise disjoint edges is at most $O_k(n)$.	Theorem 1.2 establishes that every $n$-vertex simple topological graph with no $k$ pairwise disjoint edges has at most $n(\log n)^{O(\log k)}$ edges, improving the prior bound of $O(n \log^{4k-8} n)$.	https://arxiv.org/abs/2312.01028
75	2603.17630	vertex_coloring_of_graph_fractional_powers	Lee	Conjecture 1.3 (Lee)	Let $d$ be sufficiently large, let $G$ be a connected graph with $n$ vertices and minimum degree at least $d$, and let $\mathcal{T}$ be a uniformly random spann	Proves the conjecture in a strong form: for every connected graph $G$ with $n$ vertices and minimum degree at least $d$, and every tree $T$, $\mathbb{P}(\mathcal{T}\cong T)\leq n^{-\Omega(d)}$, with t	https://arxiv.org/abs/2603.17630
